,latitude,longitude,blk_no,road_name,postal_code,address
7664,1.323301238,103.7698535,112,CLEMENTI STREET 13,120112,112 CLEMENTI ST 13
7665,1.324884483,103.8855714,50,CIRCUIT ROAD,370050,50 CIRCUIT RD
7666,1.31772915,103.8877599,127,GEYLANG EAST AVENUE 1,380127,127 GEYLANG EAST AVE 1
7667,1.37932815,103.8777892,987C,BUANGKOK GREEN,533987,987C BUANGKOK GREEN
7668,1.380296863,103.87726640000001,988C,BUANGKOK GREEN,533988,988C BUANGKOK GREEN
7669,1.3794675969999999,103.8772665,988A,BUANGKOK GREEN,531988,988A BUANGKOK GREEN
7670,1.374081609,103.8939767,423,HOUGANG AVENUE 6,530423,423 HOUGANG AVE 6
7671,1.376441745,103.8901338,535,HOUGANG STREET 52,530535,535 HOUGANG ST 52
7672,1.376314852,103.88747359999999,695,HOUGANG STREET 61,530695,695 HOUGANG ST 61
7673,1.373326125,103.8953862,408,HOUGANG AVENUE 10,530408,408 HOUGANG AVE 10
7674,1.3404549140000002,103.7384267,217A,JURONG EAST STREET 21,601217,217A JURONG EAST ST 21
7675,1.400309003,103.8980751,213A,PUNGGOL WALK,821213,213A PUNGGOL WALK
7676,1.340776789,103.7380191,219,JURONG EAST STREET 21,600219,219 JURONG EAST ST 21
7677,1.320497729,103.73996770000001,48,TEBAN GARDENS ROAD,600048,48 TEBAN GDNS RD
7678,1.3207727009999999,103.7370353,51,TEBAN GARDENS ROAD,600051,51 TEBAN GDNS RD
7679,1.338577829,103.745138,286B,TOH GUAN ROAD,602286,286B TOH GUAN RD
7680,1.351409993,103.72360079999999,438,JURONG WEST AVENUE 1,640438,438 JURONG WEST AVE 1
7681,1.351878748,103.7185016,451,JURONG WEST STREET 42,640451,451 JURONG WEST ST 42
7682,1.3505736480000001,103.6954658,866,JURONG WEST STREET 81,640866,866 JURONG WEST ST 81
7683,1.336375666,103.7234505,324,TAH CHING ROAD,610324,324 TAH CHING RD
7684,1.3524259140000001,103.7259246,416,JURONG WEST STREET 42,640416,416 JURONG WEST ST 42
7685,1.336679135,103.69833320000001,652A,JURONG WEST STREET 61,641652,652A JURONG WEST ST 61
7686,1.34079663,103.6951834,704,JURONG WEST STREET 71,640704,704 JURONG WEST ST 71
7687,1.350154946,103.70034720000001,758,JURONG WEST STREET 74,640758,758 JURONG WEST ST 74
7688,1.350142481,103.69668459999998,862,JURONG WEST STREET 81,640862,862 JURONG WEST ST 81
7689,1.3276465309999999,103.85692209999999,46,JALAN BAHAGIA,320046,46 JLN BAHAGIA
7690,1.3283606559999999,103.8571672,58,JALAN MA'MOR,320058,58 JLN MA'MOR
7691,1.305104174,103.8608694,461,CRAWFORD LANE,190461,461 CRAWFORD LANE
7692,1.301533134,103.90781199999999,79,MARINE DRIVE,440079,79 MARINE DR
7693,1.36418011,103.9587356,141,PASIR RIS STREET 11,510141,141 PASIR RIS ST 11
7694,1.3647856219999999,103.9592925,187,PASIR RIS STREET 11,510187,187 PASIR RIS ST 11
7695,1.36805792,103.9563785,111,PASIR RIS STREET 11,510111,111 PASIR RIS ST 11
7696,1.370694787,103.961797,222,PASIR RIS STREET 21,510222,222 PASIR RIS ST 21
7697,1.399654404,103.8999156,210C,PUNGGOL PLACE,823210,210C PUNGGOL PL
7698,1.4007604930000002,103.8996136,211C,PUNGGOL WALK,823211,211C PUNGGOL WALK
7699,1.400695478,103.91334,632A,PUNGGOL DRIVE,821632,632A PUNGGOL DR
7700,1.3987921019999998,103.9166252,641B,PUNGGOL DRIVE,822641,641B PUNGGOL DR
7701,1.3993314819999998,103.903712,201C,PUNGGOL FIELD,823201,201C PUNGGOL FIELD
7702,1.397946168,103.90594509999998,101A,PUNGGOL FIELD,821101,101A PUNGGOL FIELD
7703,1.400719621,103.89848470000001,213B,PUNGGOL WALK,822213,213B PUNGGOL WALK
7704,1.44798211,103.8185069,341B,SEMBAWANG CLOSE,752341,341B SEMBAWANG CL
7705,1.451296563,103.82412020000001,504A,MONTREAL DRIVE,751504,504A MONTREAL DR
7706,1.451583083,103.816245,472,SEMBAWANG DRIVE,750472,472 SEMBAWANG DR
7707,1.3934198169999998,103.8733199,448B,SENGKANG WEST WAY,792448,448B SENGKANG WEST WAY
7708,1.382579359,103.8972253,266B,COMPASSVALE BOW,542266,266B COMPASSVALE BOW
7709,1.3894915019999998,103.9096604,180C,RIVERVALE CRESCENT,543180,180C RIVERVALE CRES
7710,1.391251295,103.89080909999998,320B,ANCHORVALE DRIVE,542320,320B ANCHORVALE DR
7711,1.393459985,103.8882235,317C,ANCHORVALE ROAD,543317,317C ANCHORVALE RD
7712,1.3874592330000002,103.9013691,228A,COMPASSVALE WALK,541228,228A COMPASSVALE WALK
7713,1.39415593,103.90237590000001,190B,RIVERVALE DRIVE,542190,190B RIVERVALE DR
7714,1.371057299,103.8736881,515,SERANGOON NORTH AVENUE 4,550515,515 SERANGOON NTH AVE 4
7715,1.3726347669999999,103.8733983,522,SERANGOON NORTH AVENUE 4,550522,522 SERANGOON NTH AVE 4
7716,1.350183594,103.9557757,292,TAMPINES STREET 22,520292,292 TAMPINES ST 22
7717,1.359458745,103.9469657,415,TAMPINES STREET 41,520415,415 TAMPINES ST 41
7718,1.359587151,103.9546642,465,TAMPINES STREET 44,520465,465 TAMPINES ST 44
7719,1.359766535,103.9510734,435,TAMPINES STREET 43,520435,435 TAMPINES ST 43
7720,1.3603292169999999,103.9569806,488B,TAMPINES STREET 45,521488,488B TAMPINES ST 45
7721,1.359388944,103.9360708,720,TAMPINES STREET 72,520720,720 TAMPINES ST 72
7722,1.352076747,103.9371117,842G,TAMPINES STREET 82,527842,842G TAMPINES ST 82
